protein_name	r2_male	rmse_male	mae_male	r2_female	rmse_female	mae_female	r2_all	rmse_all	mae_all
PRTN3	-11.6243583116262	21.2597204491311	17.0036707198911	-6.28542794982906	20.9544380607296	15.8548628567234	-7.53242497701754	21.2175151520584	16.5922559141123
PSMA1	-27.1389415443538	21.9849684450042	17.4504125786312	-3.48618146470313	20.5647196563939	16.0227260849329	-13.9829698348111	21.5846255014704	17.2775783999559
PSMA2	-40.6950401992372	22.3178647916546	17.6248639437887	-19.9511675112219	21.9248054415014	16.6423670671028	-26.7223571741795	22.3840350619708	17.3793030793001
PSMA6	-13.2000813836256	21.9254044152577	17.3912766120279	-3.20001019182905	20.1086852743516	15.4430905128746	-4.89207414093919	21.1456514942232	16.5782240590214
PSMD7	-20.5080414985143	21.5955763166405	17.0979454047418	-44.2374219605829	21.9088094558027	17.2167051430638	-44.5265214034953	22.2874267621471	17.6554117478116
PSME1	-4.32575333833374	20.1804489471789	16.4666907889752	-5.73958394093439	20.4935800172841	16.3516228425189	-6.09665105573143	20.7515702428479	16.8674723649592
PSME3	-1.41404709332888	19.0765484503782	15.2340914836308	-2.05320830795236	19.3896358367748	15.6297453807888	-1.85078803904186	19.5056010719848	15.8079366387629
PSPN	-13.1469655396472	21.6040563615881	17.1821696401965	-10.566933256646	20.8896204711947	16.3446732754816	-9.69152732077645	21.3225709330128	16.9132127554243
PTEN	-15.621054331874	21.4649846150768	17.3718386778048	-4.56450771715546	20.4134693037925	15.7152324079238	-6.67232638124676	21.2838644956627	16.8118224064432
PTGS2	-11.7187355379836	21.1448874251253	17.5750127276182	-6.75655847430435	20.7080244514656	16.2866517812074	-8.24034203175562	21.0414961851875	17.104061511974
PTH	-6.60195691734963	21.2030184672504	16.1645949213916	-6.57015612397908	20.8178838431656	15.7274418200981	-5.80573562542581	21.0476780129236	15.9885352548058
PTHLH	-0.341121357972311	16.5614425130625	12.098230800363	-1.06823612256696	17.5570669050943	13.1448486421109	-0.81891383542461	17.5893897386	13.3519111832346
PTK2	-5.39007713714528	20.5665386922262	16.7935735760499	-11.3925734698014	20.9252809677806	16.3191981040887	-16.8411980015845	21.2531439587565	17.1901313586864
PTK6	-4.36983524456785	20.2482153072777	16.8677927214401	-5.75212071133461	20.9029532185995	16.0136025057981	-10.0329443344435	20.939716547013	17.0432134329729
PTN	0.703357905408158	10.3914821166928	7.85435638113746	0.636407916379945	10.8881532674859	8.53556055480017	0.637650352421431	11.2374169572948	8.59384829400214
PTPN1	-3.50518269797294	20.6076104057792	16.0200938027415	-17.0305930831728	21.2213962634873	16.4466580118024	-14.6645747915569	21.6316038527563	17.0800989352709
PTPN11	-13.7207828237855	21.1579321199519	17.5663274849629	-62.0904465103505	22.1609638596948	17.3296862185626	-37.4002881405055	21.9964995527236	17.5683105160621
PTPN2	-13.4679465260187	21.565601026217	17.1558513712958	-78.172423518555	22.1801520711468	17.1899629139746	-38.4392670556466	21.9609478017449	17.484143083393
PTPN6	-17.0815002280269	21.4213574413733	17.1924997349262	-23.3277491314817	22.0466683233279	16.967110518179	-41.2240616145289	22.159489857728	17.6426890912784
PYY	-17.3541350685153	21.5339941569264	17.3945855504873	-17.9368798061973	21.1813074065225	16.6503848501256	-26.4858326059753	22.1796206344696	17.44907755357
RAC1	-9.0271062699081	21.2427636794248	16.8505541742913	-7.5554930746937	21.1088458619713	16.6191777240079	-12.8878362652947	21.6040582294182	17.217153405222
RAC3	-8.5246311091289	20.9016756262273	16.7940918272329	-4.61939917115798	20.6975683470118	15.8159697490742	-51.1780742421796	22.0931531147375	17.6452183673729
RAD51	-18.1588507375578	21.5136432855148	17.2743247767495	-27.1964849436142	22.0370458349346	16.9907177457503	-32.7902978524371	21.9804161162825	17.4092532483712
RAN	-26.8885089044455	21.5434497514219	17.3975553293635	-37.4318133061806	21.7141727240768	16.9419508382181	-89.6145180308112	22.1013524761783	17.5875499048176
RARRES2	-1.77051416543813	18.912259585451	15.4696673352225	-0.800933613263638	18.0808422308778	13.9370912089953	-1.64261091127687	18.7927444291952	14.9563788888021
RASA1	-5.28548498899609	20.8977801530957	16.2429911999917	-22.6961538057963	21.4914968974961	16.662104981867	-9.69334424640001	21.42187734257	16.742318259534
RB1	-4.61016146627917	21.2515412886795	16.2866126741356	-35.5783232226626	22.0646027589745	17.069951892108	-31.7865426177346	22.1445644770374	17.4365380135137
RBM39	-2.15460280871655	20.5627364848863	15.5429776021199	-4.48360694476113	19.8219012485222	15.6804109683124	-3.40149018242374	20.0127348639831	16.016640478759
RBP4	-27.9019122625052	21.8196719178924	17.5109503337197	-21.5663957635358	21.2647293817141	17.1730775078737	-48.1360554512734	22.0405993743243	17.7033787718955
REG1A	-0.760061349272219	18.8542282941576	14.4204983867135	-1.88616288505426	19.8099283193916	14.9823167564145	-1.62470856924956	19.0521075264577	14.9153702820341
REG4	-1.03402536641284	17.7692891112019	14.3308148594765	-1.94692519217288	19.1309272664525	15.1436324121296	-1.21743396986369	18.4481357334888	14.8066619217175
RELT	-0.472183598878085	16.8348819476106	12.773126747664	-1.16347391762432	18.2003366124541	13.1868341839957	-0.852542798806423	17.6456813839025	13.0744408198145
REN	-1.39358178590099	19.1413600235888	15.6335387022567	-6.57660190783319	21.0531277702354	16.0474432563851	-3.61090765491967	20.4886623274641	16.2571894254522
RET	0.342357974074303	14.0953768440532	10.73215772462	-1.03184670270138	17.921927804035	13.2361993506041	-0.419904696284557	16.7582673055716	12.5106830429071
RETN	-4.09277394992204	20.855170044368	16.3494500675693	-31.1868793029584	22.169930748521	17.0566247650871	-10.683082469815	21.8372710948007	16.8462941399934
RGMA	-1.38379313282444	18.5366036288543	14.6436742842435	-4.09033919732834	20.7784911220249	15.5233895419248	-2.8321768618092	19.9263307384865	15.5417069210994
RGMB	-4.25309583368725	19.895117301032	15.4624548040494	-9.90618648700249	21.6850714931919	16.5597670822608	-5.90998218824537	21.0221506853626	16.4425877994263
RNASEH1	-18.9615820937124	21.5142398481754	17.2618186144039	-7.45742209225781	20.6229934485891	15.8802145569109	-15.9172085770006	21.6273352444935	16.9793836542084
RNF43	-5.84016359703158	20.7824633639408	16.9015422458426	-71.5416506482186	22.2760494065138	17.1929656593606	-84.326400803824	22.0205741763112	17.6087174009146
ROBO2	-11.0709333809421	21.4811915080025	17.0231263176654	-2.67839325831351	20.0312149390251	14.5787218612932	-9.56602760788461	21.4719881029238	16.7975195547986
ROBO3	-7.39027026924414	21.1583364234918	17.113268644259	-17.8565106865108	21.4073813830253	16.7762353318524	-15.439644031624	21.5363245798158	17.2721695342049
ROR1	-0.627922933349902	17.1595943134109	13.3463504506917	-4.4182393945898	21.0779056954096	15.8091816226801	-1.68354881702226	19.2865182831873	14.617372816349
RPS27A	-1.69636973066959	19.2918373381162	15.6317903991724	-2.73026806289276	19.3788925219102	15.4533811787127	-3.45565868875516	19.731600033184	16.3262555585387
RPS27A.1	-2.38120258024133	19.6583762942578	16.0826613115303	-1.51981450570362	18.2578025291317	14.6814176996864	-2.17341646807427	19.2405406265259	15.7859457852194
RPS3	-15.9294198802519	21.935791031294	17.4184776936112	-5.60299451925081	20.5262668468107	15.5520601616632	-14.9854823773501	21.5687242228405	17.1008681176796
RPS3A	-9.89446689698173	21.1553387876986	17.2959092071999	-21.5818885123427	21.8793704584203	16.9968823759598	-17.3351637100567	21.6444608451727	17.2233874112301
RPS6KA3	-2.24530292360528	19.1844579841012	15.3122090609723	-8.76364253801664	21.1437616823486	16.3531157875126	-14.3026356705898	21.3900697783482	17.1034660994228
RPS6KA5	-5.0413081412936	21.1309473134047	17.2502569046348	-2.73921313111949	19.9505348162502	15.4780276634464	-5.17754875407443	20.5624458553652	16.6212390516625
RPS7	-14.0762485728022	21.4881011081214	17.2346987792644	-7.04792679942981	20.3857852085259	16.1380618356717	-11.5659582394232	21.0735009319453	17.018422351549
RPSA	-5.97652788419377	20.8645470579356	16.0483111378806	-24.5173776402275	21.7958719760629	16.8898747605492	-21.466596630742	21.8088814865557	17.193140461897
RSPO2	-2.64089691263633	19.7286077162129	15.8762309828061	-2.90200486194327	19.1046217409021	15.0327373196955	-3.37774294958731	19.6945826401193	15.9596340099692
RSPO3	0.424481558718202	13.4536368976897	9.98265907659729	-0.219406017137554	15.2784680338563	11.1576171088838	0.289632533062174	14.3662029550119	10.7778195243052
RSPO4	0.219944116824581	15.009354353302	11.012046392669	0.186018517111953	15.3212603359739	11.9576194788731	0.193680438722846	15.5544747810936	11.6726603135784
RTN4R	-31.7087573056577	21.6150670254001	17.7974821230795	-15.0645772024288	21.2913866846205	16.7460539641168	-10.6900964633683	21.4115670065039	17.1584400576686
RXFP1	-3.50779160208392	20.665650277061	16.2771406364664	-7.44620459371271	20.7014407900484	16.2052732212834	-4.04010657124293	20.8632694777982	16.4175652083161
S100A12	-4.15331349906352	20.3326189073072	16.313481472271	-3.42811757537749	20.8831465536067	16.0930119911434	-6.18683309917239	20.8793651000884	16.7552031353784
S100A4	-76.6864631183016	22.2791071574614	18.0193759769779	-14.9118324115236	20.9992062794498	16.6155247468206	-36.7297465294269	21.7347352762532	17.5266279858669
S100A6	-21.2361268578844	21.6534640855771	17.2391612434347	-6.42720704400588	21.3102454691082	16.3198989027884	-16.1882496143474	21.7770720509255	17.3040514944884
S100A7	-10.0167847577578	21.3165804313416	17.2186578097856	-17.8427139028992	21.3693557379463	16.7328458133284	-31.4922107166983	21.9461853192469	17.4688233413518
S100A9	-1.14413260569247	18.0622655354021	14.5546652564791	-2.84408495776882	19.5696212250888	15.099766996211	-1.53390683494046	19.2208439237087	15.4083539085741
SAA1	-4.42492596676943	20.5681086731874	16.2741998640098	-6.99378613105071	20.7913675697366	16.3022192351134	-4.75342191713525	20.4813265779917	16.1918619027731
SBDS	-9.72989654130152	21.851258477355	17.245504539855	-4.31736956667366	20.6763141851252	15.7222812244988	-7.23254626130233	21.6936851420861	17.0869534599644
SCARB2	-11.3534350330872	20.7109568425213	17.1982516522476	-15.6170644489822	21.3365269162186	16.344478686404	-25.4601262987609	21.4694988216365	17.3552540013717
SCARF1	-1.22662059147876	18.7639369895203	14.554004098229	-1.44115849532034	18.945706222001	14.0686930942102	-1.25359508093328	18.8605801123933	14.3546087249345
SCARF2	-4.33204714761743	20.2847961754346	16.4966634420054	-8.28873156990136	20.9220884021209	16.6781350776762	-4.36953975019007	20.8808749570463	16.7992414560751
SCGB2A1	-19.5622791955472	21.2896960663087	17.4001003672277	-13.2437635658453	21.4167070223227	16.7008216791213	-12.432830019025	21.2729750127103	17.1219166200302
SCT	-5.89063335224618	21.1791112403576	16.6574696255219	-10.2490964013012	21.2109492786627	16.9588460048218	-9.7202466577329	21.2177994644966	17.0130191058892
SECTM1	-2.77421060373812	19.9999926647098	15.9111730574965	-2.00676441759136	18.8967857914215	14.5500204894706	-1.64901149252818	19.5938488691062	15.4239037596196
SELE	-9.19228528710343	21.7963742387424	17.1095944132807	-9.5183268770919	21.290243536323	16.0590263361332	-9.33452132463587	21.7371009704351	17.2216489969946
SELL	-4.08023395400489	20.2680692209522	16.3158580512711	-4.79960470892125	20.317493129774	15.6762911288875	-6.0105752842094	20.6156760502839	16.2461813026352
SELP	-45.5501188233228	21.890319987464	17.6403595582745	-5.07072179768298	20.671919024995	15.5485377186667	-21.3241436460654	21.8956609930198	17.2475106475358
SEMA3A	-6.2447453495746	20.4684467531653	16.7055090301431	-10.7368299044567	21.3759979183091	16.7447627388121	-9.9615711553858	21.1618801200441	16.9692238246306
SEMA3E	-1.61067631157377	19.0107303566261	14.7038000204387	-7.56233154534963	20.7411901975688	16.2478721785878	-2.59136840961045	19.9575616435221	15.8449760032515
SEMA5A	-11.5511107388258	22.8565254638782	17.468743760686	-11.536027244844	21.3685604261701	16.7072750514412	-16.0139036351124	21.9894561669529	17.4110413143846
SEMA6A	-3.46155823871763	20.1439863733666	16.2512472963263	-6.72013313169825	20.4513267001281	16.1023723759732	-4.30951038351126	20.2073551950812	16.244937871266
SEMA6B	-15.840787489909	22.2846255009102	17.4431583648729	-48.5765151684312	22.0391508734069	17.1044401892484	-53.8582094124572	22.1793952806632	17.4626351595821
SERPINA1	-0.728593608701783	18.352181424226	15.1625959566931	-1.66113628323723	18.8008842889265	14.2498439946324	-1.16162373087636	18.9541780315723	14.9729910916648
SERPINA10	-5.26056571895025	21.2275647875967	16.0854404204957	-5.7462924314015	21.5683488322037	16.1149685598397	-5.94134577191928	21.6603769152042	16.4377960230871
SERPINA3	-9.23029727414332	21.7693386058145	17.4135670259553	-21.2742216662455	21.9439788860912	17.026418821056	-12.9758145393181	22.0243611670682	17.4165480172421
SERPINA3.1	-1.79498703557747	19.6697554475836	14.657310911281	-1.76513083989113	19.5920428724104	14.314933781261	-1.83720150515957	19.9635145253268	14.9760505781304
SERPINA4	-3.8259137010041	21.4538325384493	15.9699722406305	-39.2002121813328	22.2900747955213	17.1905615165319	-9.58616087887881	22.0096665839933	16.9561491787284
SERPINA5	-11.8081672591476	20.9990646070863	16.8238070410028	-63.0171572455492	22.0370358015533	17.2146843205393	-38.2102858650222	21.7564812370423	17.4534971379866
SERPINA6	-3.54742786807895	19.9218652361426	16.573871344875	-12.0421923683378	21.0521615426751	16.7622900273313	-5.42000584771729	20.4686700910686	16.7223311465783
SERPINA7	-11.6928198323502	22.0115714594161	17.3230431749063	-7.13421224615694	21.0238653063706	15.8241559966233	-22.0595066563411	21.8017704487484	17.1845599254567
SERPINC1	-1.11774573506016	18.254675227535	13.8910310845395	-2.88002310960125	19.7707526975083	15.3332167114729	-2.03704330426659	19.3631664418247	14.9905629319701
SERPIND1	-10.0303862221691	21.7912041126907	16.5587605413186	-4.58013266582108	21.9965429966908	15.9956460951857	-8.39929539147803	21.9851879792942	16.6449981915655
SERPINE1	-9.94772369162047	21.6781014612697	16.99766719544	-20.3725470014646	21.7045857721247	17.0040636289954	-19.3132773758816	22.2293489758354	17.4091234702747
SERPINE2	-20.7271509829177	21.8911033246034	17.681610368326	-4.07326827405779	20.5181508766968	16.1303070777571	-7.43065969126953	21.3070683682708	17.263361669759
SERPINF1	-58.7489615203127	22.1884744609842	17.7356869454871	-3.56953531358559	20.6908872379562	15.5192188858856	-23.8049265041698	21.9509584944992	17.3081797884834
SERPINF2	0.00731322831053871	14.7992194517331	11.4784852019563	-1.17759425235501	18.0386915948031	13.1509231075307	-0.464640492650547	16.6322425742585	12.3604938044746
SERPING1	-17.0228360363819	21.402008754266	17.3673177692218	-22.2172277096144	21.5232789306534	17.0421468924838	-21.0716626842501	21.4323543922795	17.2997779990383
SET	-4.75043801275342	20.8014722065885	16.6068580745889	-9.34948483572212	21.1070988581063	16.472882140087	-9.90467663251949	21.2482976974057	16.8455621479527
SEZ6L2	-5.9183308051288	21.0524543718752	16.7024333259164	-3.89936507865013	20.3101434567401	15.6491507085522	-6.36573387246282	21.1731856144801	16.6071345612824
SFN	-2.81514959519363	19.9825999147232	15.7151168502674	-1.95941492904497	20.3680603863685	15.0907536612822	-2.89197525653016	20.3409184608946	15.7806991712432
SFRP1	-3.55820348894655	19.5223169043061	15.0955552088198	-2.78027975756467	19.6931926492008	15.2548242269902	-2.23774766430993	19.7364547280241	15.395196718521
SFTPD	-4.42230146606631	20.6665781644266	16.9201475080579	-1.59489565306025	19.1082775847142	15.1409439102813	-3.18901587135034	19.8915349115767	16.2328830742908
SGTA	-5.89995225213238	20.9018537605045	16.365941552505	-3.96158835057036	20.9885577840509	15.2592290546854	-16.5527447110748	22.0492024748813	17.0992083784109
SH2D1A	-4.08337971281186	20.6044847004715	16.5751778023734	-7.86731217726264	20.4905359446003	16.4067096591295	-5.10200814435008	20.8351070889051	16.8120327733744
SHBG	-0.728051621783642	17.3098130291652	13.6948393337678	-5.2558109012691	21.2075463409331	15.8445252644473	-3.169999995282	20.284413847415	15.3973782338384
SHC1	-26.7741051500476	22.660006421063	17.7590141275756	-4.47211486983781	20.7923725725145	15.7570856355258	-33.9522999154963	22.2188512636375	17.7341895016168
SHH	-1.17278426119758	19.5408172760193	15.9952115789085	-1.79551276101663	19.6122444219209	15.479440371402	-1.38420628326323	19.4258041328798	15.8025175479672
SIGLEC1	-3.6539919941498	20.6450937966401	16.4189988119067	-24.5997042706161	21.6364190657235	16.7783521515695	-7.86496939540987	21.1353408038744	16.7737219142396
SIGLEC14	-10.1475205415097	21.5917926958812	17.2034581574618	-2.10715218176696	19.619662220573	14.3803996783994	-3.22340093913698	20.6949553548858	15.6941565794507
SIGLEC6	-13.1423210780038	20.962986001762	16.9895528152515	-17.4323210713546	21.0542135691288	16.5463550564388	-22.3668275501943	21.4406964680929	17.0597344378565
SIGLEC7	-15.5049916404642	21.3259320505676	16.8338001972527	-18.2471957653539	21.3178992494079	16.554426000472	-32.383711580042	21.9498412971842	17.3185779749846
SIGLEC9	-38.5451645799354	21.8930588949126	17.5331460736636	-281.843852361774	21.992317678239	17.4733817277483	-67.7340450777802	22.2223676713523	17.5744047876809
SIRPA	-5.08595320487367	20.8549648321789	16.6128750055444	-12.3121944132965	21.66612251563	16.8024983509384	-5.77945024056388	21.3434333724832	16.7488503810509
SIRT2	-7.74435584796452	21.0140227268554	17.0596427144742	-15.436302418316	21.2938886995197	16.7403092696445	-14.4167889085434	21.5413145885933	17.0859928723679
SKP1	-4.8037322636164	20.8745587387699	16.7757412643946	-2.66841490622946	19.2531815725911	15.4695504929293	-4.4955197665863	20.5203791714848	16.4747845789472
SLAMF6	-9.69069166071811	21.8580435462075	17.1097985479683	-7.13859533566002	22.146702548434	16.5120528651358	-6.66835856033621	22.4505685882953	16.9681774675064
SLAMF7	-5.73534688804287	20.2063045632792	16.026429190584	-28.3957980481463	21.7223869792895	16.9939831798947	-14.3777745310074	21.4314059410067	16.9290219971187
SLC25A18	-28.4505574954081	21.7919255053232	17.6647829957389	-18.0602400192994	21.8617705927812	16.9409254498953	-32.1342319029318	21.8343531526948	17.4766051171778
SLITRK1	-4.66712282544766	20.8585077344219	16.9425796088052	-6.53012186987592	20.9204209203637	16.1569905786972	-8.07865207863833	21.2778756768296	16.961626758625
SLITRK5	-5.0578249790239	20.8491225758195	16.5931978351644	-12.7418058186062	21.4119609932871	16.3919417352699	-19.5557936972192	21.7550330395583	17.0836962742453
SLPI	0.154678416754481	15.4989102099918	11.7762345895448	-4.03677818115418	20.0296866801232	14.6716641472549	-1.11662865992478	18.1843281808919	13.81190334662
SMAD2	-11.0851257076581	21.9754027377894	17.347685799442	-4.02603432774104	20.7018359033931	15.5408722258888	-6.88886343671509	21.7536665797087	17.1246584503716
SMAD3	-9.143104472156	21.2444483525896	16.8479768593441	-4.95980103689308	21.3388430837977	16.0423957134796	-10.2529108989615	22.0087530981759	17.1916435313852
SMOC1	0.289613637361965	13.9645397538393	10.1625426904247	-0.159208810635274	15.7132698632256	10.7959440171635	0.144076044984498	14.8372500849689	10.8396908581475
SMPDL3A	-5.48043932854545	20.3573662964636	17.2439635222287	-5.350925245387	20.4601524662177	16.3561109583419	-4.25974444432628	20.434557913135	16.923325400347
SNAP25	-12.4568065930813	21.1697544846368	17.3884350505889	-27.9665281553063	22.1421283928292	17.1817790813035	-47.0699605073405	21.7171708739106	17.5956275391247
SNCA	-8.72715724249101	21.571987264415	17.1123683779643	-5.41405262829574	20.9750654465693	15.9201948708928	-6.73199889926873	21.6034713231686	16.8423005017772
SNRPF	-8.15918396280567	20.7889859073112	16.6820471861773	-5.65977150749053	19.8373390071255	15.8337699412475	-11.2154696369319	20.7777388321076	16.8549255781151
SNX4	-5.82058546600848	21.641855355556	17.3361233861994	-7.54387804128321	21.6234471736767	16.9046394159435	-151.71831333492	22.0968702982665	17.8823819141632
SOD1	-2.75689738502936	20.6024399112227	16.3538851761234	-1.2547751355321	18.6251805135683	14.5743628902842	-1.97352551244083	19.7157341222844	15.6020680620303
SOD2	-2.89584644589422	20.2892514235142	15.7893453029098	-1.21351636846038	18.4702758597982	14.1956014995502	-1.58818658987809	19.5075471474374	15.0841006516151
SOD3	-1.22089215441784	18.7544753613838	15.1913734761512	-2.18642635153578	19.4039568923042	14.402350077778	-1.85690327064548	19.4524780915762	15.2844856995811
SORCS2	-6.9607622263406	21.0025489973112	17.2708404034268	-5.11967127404381	20.5669971567346	15.6553641496468	-12.5176153107943	21.710173896576	17.1195105403726
SOST	0.395492304785089	14.3580467704798	10.757795502493	-0.854147474398695	18.7413930938614	14.4160271903162	-0.342455446032748	17.8418299483188	13.7256730676296
SPARC	-14.6392966303253	21.6083857635246	17.138533798942	-4.59271814955393	20.7106268039497	15.9641233127669	-14.0740481010747	21.4960790667026	17.4436736570717
SPARCL1	-3.80305930428653	20.8637877397782	16.2499153969652	-22.2181894846742	21.334023803512	16.794207696624	-13.8883206526658	21.3412520252522	17.1915448196546
SPHK1	-9.66306298826596	21.4465875398109	17.280292127795	-4.37584083375901	20.8387970187614	15.7207097170133	-7.94667089443792	21.693377644975	17.102207744324
SPHK2	-21.1928245022252	22.0130841780305	17.5117018255719	-40.6278327303702	21.834066546595	17.2111652162986	-39.1272599809644	21.9976876489686	17.5456010059802
SPINT1	-3.17579027090567	19.6094627783172	15.939618049464	-2.11003908097187	18.9948706666735	15.1622289937623	-2.7868105195944	19.420526534264	15.8393064118212
SPINT2	-16.1024798854488	21.483666466152	17.1112921247192	-4.79001274434703	20.5170727135478	15.952176309034	-12.9964536943088	21.6011663815603	17.0523181911205
SPOCK1	-18.2139996150223	21.7688537058744	17.3377261819243	-13.2134615745759	21.4050075427554	16.6433009484493	-21.8477299893181	22.002130145934	17.3586294769046
SPOCK2	-5.29827703899473	22.0212607095453	16.2603577813133	-4.43061680505102	21.0266150027932	15.816642721286	-5.95582414664222	22.094321994918	16.4386165489743
SPON1	0.195625297915303	15.1980164359058	11.8894853157966	-1.55334011862312	18.5883537437242	14.1016311123804	-0.276581099206511	17.2457760486395	13.1901184611748
SPP1	-2.89601343259076	20.1237400338835	15.6557723081304	-26.4112384662217	21.8473960687447	16.9159595310976	-6.82463742216319	21.3139105281822	16.7690277944117
SPTAN1	-7.72055690745209	21.4831324278779	17.3630436286558	-22.3492058330972	21.6128130229638	17.1255465839843	-20.1699781939681	21.8656362538247	17.505059087876
SRC	-7.6009678431603	20.8623018824752	16.7485895084968	-8.51397208568413	21.8520011776007	16.5522469915348	-23.7973861563472	21.8915986968418	17.3788914164885
SSRP1	-1.73348631601872	18.6771291101584	15.0736609051442	-6.02374476736324	20.0869389598275	16.2431114192261	-2.55032206617354	19.6500965218111	15.7506222474939
SST	-0.288351159756706	17.2338942641388	13.6909467893767	-4.92700824472105	20.4608770140075	16.238872935745	-1.72805205690415	19.9094567030856	15.8392645032418
STAB2	-19.118559673985	21.9017355962408	17.3381092863703	-7.27441048490944	20.9325458637279	16.2039155779092	-11.6865392216745	21.4793305413296	16.9960230930851
STAT1	-5.97934830504618	21.3246048898293	17.0879504905641	-2.13281411953158	19.6531590466456	14.5338018612395	-3.68797791596307	20.7893588907233	16.1030307627728
STAT3	-83.946778154806	22.4198642735936	17.9852352026181	-4.98956746758977	20.6763091095436	15.7986371923068	-10.2904638068456	21.8469477421826	17.2847680860736
STAT6	-8.29671210380228	21.2402952428548	17.0637680753456	-47.4749634237844	21.5337621656637	16.8864287100079	-22.0062876756727	21.5566990083051	17.0556874753964
STC1	-0.706529004859518	16.8966301434771	13.4968451042827	-4.62160139455143	20.0628053364248	15.3890060030763	-1.57164641197675	18.8291584797638	14.7542587311176
STIP1	-9.68392522519805	21.861514413581	16.7882620879444	-6.30137533804701	21.251109748689	16.4160695878415	-16.0676612549986	22.301255324643	17.356701639878
STK16	-18.1701029800647	21.7439545695923	17.2643776526097	-41.8376651586594	22.4738347227744	17.2131832476134	-35.4882094095525	22.1853326913871	17.4208780677556
STK17B	-54.405922231296	22.5246490424107	17.7994543706492	-16.3801246482703	21.4240516690113	16.5997812934178	-54.206584316221	21.9035856532558	17.4397252471037
STUB1	-6.17330898364438	20.7351160883652	16.711625564135	-8.35114331344581	21.3852682293942	16.7015565947643	-9.16776474702252	21.1963254347177	16.8225630339069
STX1A	-27.1891565006956	21.759165897023	17.4011666108163	-16.7381762688851	21.6017430061937	16.5915290164972	-27.1971165661676	21.7630575397227	17.2789960661517
SUMO3	-15.451986089735	22.2480733280016	17.5981304823193	-2.50975181385859	20.4742795442869	15.3553414777239	-5.78252373177616	21.5969700593871	16.7501444039894
SYNCRIP	-28.9997546238535	21.9480173393552	17.6172653206213	-6.74838490540722	20.6366796038564	15.8526501468274	-12.6200221222736	21.4359468810908	17.2142289219786
TACSTD2	-7.93780108541596	20.4535304708443	16.7368490233452	-11.7448389526856	21.0565866677385	16.727820767021	-8.16701807473266	20.9549577521955	17.0318135555919
TAGLN2	-20.6107364644428	21.9497979405391	17.3853922616123	-11.988197400125	21.586420996167	16.6965606752567	-49.2790751466712	22.0612137247331	17.4233413252271
TBK1	-12.6666381651188	21.6373793268359	17.2061136149867	-3.40846593602206	20.4065531321191	15.8586231938524	-5.7631838728277	21.1383181284372	16.7741471773509
TBP	-7.01128307649677	20.6636783805571	16.7508271602804	-39.3361022897246	21.7432234680087	17.0582088470637	-17.58768533373	21.4337255749419	17.1767780705084
TDGF1	-12.6165589516851	21.4360379432591	16.890883261125	-13.7681211078816	21.7868101022653	16.852701259169	-37.2550329330765	22.1304198785942	17.5542317015369
TEC	-4.96449845892179	21.4519758156085	16.6676399232731	-5.97503313539761	20.8937890455417	15.9220096509186	-12.8268694321612	21.6141684313392	17.3762663887349
TEK	-24.2893940087791	21.7644675404383	17.5744560548389	-14.5266976744923	21.8103359753178	16.4668115693665	-19.1655999219319	21.8795956319559	17.1506350344299
TF	-2.85308293710417	19.8464576646461	15.4835570887801	-4.19706883631691	19.7250968113383	15.7046707807208	-3.5948935838183	19.9190519894854	16.0223622568406
TFF1	-8.53110104145403	20.8839443445432	16.7260610660703	-5.28436988280155	20.7875491956865	15.7595223653245	-7.99724727825514	21.0120590260342	16.6201231543723
TFF2	-4.08135655529808	20.2083292432215	15.7642943734227	-3.62717947694607	20.2054645304439	15.5889024089616	-4.52794299590708	20.5758829390363	16.0544591646095
TFF3	0.207659454753438	14.980924208549	11.0548092560921	-1.31236285355965	18.7122808693441	14.0353338527492	-0.188754022272908	16.7418925102285	12.417021289005
TFPI	-9.73828705556104	21.5297635726143	17.3262135445823	-3.8622958448794	19.1489970432678	15.4153743362281	-6.82923429375709	20.6338396162323	16.5856928939946
TG	-5.52559911143519	20.7704236901982	17.1255424360406	-59.5685455554441	22.291246336129	17.3116345854799	-30.7953183599611	21.8540807002335	17.5018779859737
TGFB1	-2.84689400621059	20.5642461322387	16.5510046654024	-4.34900199242717	20.4054577757225	16.2070476043832	-3.64295081652563	20.5667434890747	16.5669179743239
TGFB2	-4.31682148058079	19.9864160604381	16.4174566635083	-35.9643223541422	21.8336042208189	17.167464997463	-12.4802480130605	21.1617057179	17.1460380779637
TGFB3	-3.47899918368075	19.4327977115067	15.9639594434332	-3.52039842773971	19.2037290328546	15.6889198115481	-3.36182395739655	19.4923231374778	16.0763085917181
TGFBI	-9.84141806521381	21.7601204247731	17.3408450105744	-10.5781820327559	21.3308179725389	16.6848415998997	-12.0301511854627	21.5799474653115	17.2470272385091
TGFBR2	-4.10066733100542	20.4489271084245	16.4257190584093	-28.7501881239685	21.652340607864	16.9506205531718	-55.6189858168977	21.9610261967521	17.4755105880929
TGFBR3	-9.61788803869427	21.3167880186947	16.8274906419438	-29.3387315014716	22.0773366423928	17.0490026069041	-13.83927021158	21.7919327821729	17.0162588523339
TGM3	-3.6892001685472	21.1166321191558	16.838552371891	-13.42206971347	21.4681812230229	16.4705612475845	-9.62111967053053	21.8147280988888	17.177667454159
